what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409981961966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409981965900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409981967597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409981983545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409981984262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409981989621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982001475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982005207
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1409982013914
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409982014116
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409982014138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982028563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982044934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982049711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982051701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1409982069064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409982076119
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1409982080111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982084343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982087877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409982100638
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1409982103350
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409982107194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982112994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982123958
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1409982123990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982131757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982201973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409982202912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409983724982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409983728497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985353905
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1409985356842
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1409985356861
no handler,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1409985358946
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985360872
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1409985362255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409985363368
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985366331
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985367081
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985368699
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985371622
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1409985406587
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985411174
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985478209
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985485076
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985486645
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985522069
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985526155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985531616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985711073
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1409985713051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985720335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985725772
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985727580
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985728833
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985728837
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985729917
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985730669
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1409985731734
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985731734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409985736814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409985738872
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985742557
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1409985742570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985745053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985746481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985747221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985748996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409985750065
