what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1426772423639
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426772423870
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426772423936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772450767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772454170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772454477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772474341
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1426772475968
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426772482429
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426772482468
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426772482468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772486756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772489097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772490536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772505190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772519143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772549446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772565395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772571721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772582616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772590604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772596986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772599295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772603323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772608855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772642146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1426772657414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426772660308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772665862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772667792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772669074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772687224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772688176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772689148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1426772696160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426772698067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772709606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772711693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772721957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772747575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772754094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772755160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772779005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772784269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772793011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772798014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772800625
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1426772809331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772816008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772822620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1426772827937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1426772829505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772830500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772834447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772835933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772837071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772851724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772859068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772861074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772880791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772891941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772901271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1426772906043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1426772911116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772933014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772957216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1426772970951
